date,score_positive_mean,score_positive_median,score_positive_std,score_positive_iqr,score_negative_mean,score_negative_median,score_negative_std,score_negative_iqr,score_neutral_mean,score_neutral_median,score_neutral_std,score_neutral_iqr,retweetCount_mean,replyCount_mean,likeCount_mean,quoteCount_mean,robertuito_7_mean,robertuito_214_mean,robertuito_231_mean,robertuito_244_mean,robertuito_298_mean,robertuito_311_mean,robertuito_328_mean,robertuito_373_mean,robertuito_551_mean,robertuito_625_mean,robertuito_650_mean,aprobacion_boric,desaprobacion_boric
2022-03-11,0.2875072042502108,0.2513176202774048,0.18973431284439343,0.18978787958621982,0.2142689019618999,0.1442562043666839,0.17453371967991016,0.1585935428738594,0.498223888022559,0.5183296799659729,0.16213468217996407,0.20953232049942022,143.85714285714286,92.61904761904762,747.1428571428571,29.047619047619047,0.2582740132523809,0.055192544380952384,1.2192658395238094,0.16344052120761907,-0.2040021419047619,-0.6468413297619048,-0.4412998773809524,-0.31215823055238096,1.0585824523809524,0.2785963718095238,0.6897088438095238,,
2022-03-12,0.2603559482609853,0.15733850747346875,0.2293333254304247,0.3099326938390732,0.29246685169637204,0.09662912040948865,0.3307385218151036,0.504255392588675,0.44717719200998546,0.4011511653661728,0.26740422648242995,0.5110097788274288,214.3,128.35,1546.85,44.45,0.163149082307,0.3006747335,1.1324362955,0.14711913380000002,-0.1620578496,-0.4566672939,-0.4838324922,-0.2318543682,0.7613582435,0.43564941765,0.6925616867,,
2022-03-13,0.2608455183161866,0.1926329582929611,0.21448387782537748,0.19282735884189608,0.2371852411223309,0.1654823124408722,0.2730808954618767,0.2133111543953419,0.501969246992043,0.5582389235496521,0.2224776122589042,0.1816314458847046,126.61904761904762,36.333333333333336,488.04761904761904,17.238095238095237,0.049976309923809525,0.2446976010952381,1.1090717733333333,0.2750983658095238,-0.17764385976190478,-0.4126886999319047,-0.20588437457142858,-0.2297444476190476,0.9370748209523809,0.31420990257142856,0.6230692238571428,,
2022-03-14,0.19677504511283972,0.140769675374031,0.1993873732046858,0.173835389316082,0.27330298154127025,0.1971464157104492,0.25456015806409604,0.27457480132579803,0.5299219854530834,0.5565380454063416,0.2068517521923603,0.3156633973121643,138.04761904761904,97.80952380952381,696.7619047619048,32.19047619047619,0.30104111166666664,0.24238181891904761,1.2045363714285715,0.12662577258571428,-0.2694706344761905,-0.4157544838857143,-0.3858301783333334,-0.3945945642476191,0.8197732909523809,0.3028467636190476,0.7067239990476191,,
2022-03-15,0.13919010758399958,0.066019520163536,0.17040384381494486,0.0814910754561424,0.4300787268383872,0.4488724172115326,0.30444267046114604,0.4043372720479965,0.43073115675222307,0.4077401757240295,0.2265240780296862,0.30356377363204956,150.0952380952381,51.42857142857143,462.04761904761904,14.523809523809524,0.18709593814142855,0.515174479047619,0.9497304776190476,0.008573964166666666,-0.1002408281904762,-0.40831959285714287,-0.5001264107142858,-0.3138791712380953,0.62977661,0.25712673857142854,0.6691725552380953,,
2022-03-16,0.18190633782762142,0.1067958399653434,0.19081124231555702,0.2243601717054844,0.36382789111563135,0.2897287607192993,0.2933692352741927,0.4889224022626877,0.45426579245499205,0.5226607322692871,0.2032541135955361,0.35003775358200073,300.3333333333333,105.23809523809524,2829.9523809523807,125.04761904761905,0.15727842342857143,0.3964166242857142,0.8718941924285715,0.1947383903809524,-0.10724769223809523,-0.2534724798095238,-0.4553608612857143,-0.20487321942857145,0.6481571819047619,0.24681190233333333,0.594574528047619,,
2022-03-17,0.12215451505035158,0.07272589951753615,0.12822424283388606,0.11274407804012296,0.402067730948329,0.30747243762016296,0.3007349425293,0.4610281474888325,0.4757777567952871,0.5655065178871155,0.23395997433258853,0.2625402510166168,74.5,22.45,283.5,4.25,0.15699435755,0.42600346037500003,1.0156819455,0.12996855045,-0.21172135185,-0.259293228,-0.4943702738,-0.1799393256,0.596354634,0.37757816305,0.591782697,,
2022-03-18,0.15952730574645096,0.0762932952493429,0.17902156840786754,0.1783768641762436,0.3976979644969106,0.3794306218624115,0.28717847309747335,0.5433038119226694,0.4427747465670109,0.4619644731283188,0.18916012692314704,0.2581290751695633,412.3,70.8,1277.85,14.7,0.23240011214999998,0.42680534955000005,0.9826674885000001,0.18880662465,-0.267968603,-0.29815303575,-0.5047132435,-0.1763449615,0.71705162181,0.319647740985,0.7122095458000001,,
2022-03-19,0.07272821498502575,0.0265845265239477,0.12101424891723433,0.040243335068225805,0.6568077108157533,0.8217145204544067,0.3074285457742869,0.411590039730072,0.270464070496105,0.1618382036685943,0.23382064168965583,0.3235097452998162,206.1904761904762,62.476190476190474,796.5238095238095,9.80952380952381,-0.003699881571428574,0.4784452960476191,0.7781315547619047,0.11360952485714285,-0.12663792940476193,-0.23032856376190475,-0.40344578457142855,-0.05312501190476191,0.3911192634,0.46773222130952385,0.5673050228095238,,
2022-03-20,0.14425149497886494,0.1309958100318908,0.10486660889114462,0.15167458355426788,0.4057463538788614,0.3655620813369751,0.2735423002900428,0.3443378508090974,0.4500021407646792,0.4681540429592132,0.2070865375297477,0.25619924068450933,249.0952380952381,56.42857142857143,632.5714285714286,11.80952380952381,0.10494552623809525,0.4087265317142857,0.9308550257142857,0.15242827657142857,-0.07351597578571428,-0.40670122333333336,-0.40367024428571424,-0.09810368428571428,0.6200466901428572,0.14748043742857142,0.7402112257142858,0.5,0.2
2022-03-21,0.3281800701238569,0.2285781800746917,0.312692204729528,0.3671810030937195,0.3070265098607966,0.127679631114006,0.3543711267121523,0.2824836820363998,0.36479343030424344,0.4891245365142822,0.2635382814586276,0.49024985730648046,150.0,62.0,670.3333333333334,13.857142857142858,0.15969927957142857,0.2917792617619048,0.9186969523809525,0.11536566142857142,-0.28010193223809526,-0.28679393828571426,-0.2984622234285714,-0.13023154492857142,0.8256968600000001,0.3745611597333333,0.5604851710952381,0.5,0.3
2022-03-22,0.14372361839438474,0.0616796948015689,0.19929804241766289,0.1626451164484024,0.44456205716622726,0.4673403203487396,0.32729684457109465,0.7025761604309082,0.41171433634701227,0.487913429737091,0.2459995264994474,0.4860201627016068,140.38095238095238,24.0,355.0952380952381,7.380952380952381,0.22438228947619046,0.6039821947619048,1.0588235528571428,0.2433167886,-0.149874996,-0.2949223835238095,-0.2801561575238095,-0.2599443376190476,0.6222869752380953,0.2578798818857143,0.6345245166666666,0.5,0.3
2022-03-23,0.181822229132411,0.1052175015211105,0.20128570101454515,0.2017325796186924,0.3626340199261904,0.2723866701126098,0.295032234750172,0.5639713257551193,0.45554375400145847,0.4881289303302765,0.21877065284295835,0.2828023433685303,47.904761904761905,12.238095238095237,134.71428571428572,5.619047619047619,0.1741083101952381,0.3058156862285714,1.2432676471428572,0.2374414663047619,0.0392863060952381,-0.30107333000000003,-0.3007738635238095,-0.13030518297619048,0.8293199823333333,0.3517633623809524,0.6638883592380952,0.5,0.3
2022-03-24,0.09426770900915324,0.066564954817295,0.0737478984215666,0.07955132052302365,0.43716668435617495,0.4824426174163818,0.25825579708217705,0.3138342276215554,0.4685656161684739,0.4662573635578155,0.21149501568124407,0.2478281855583191,135.05263157894737,103.10526315789474,251.89473684210526,32.94736842105263,0.1624546974736842,0.3693384967263158,0.9769161463157894,0.11096010782105262,-0.13708168439473684,-0.24899148614421054,-0.3851732207368421,-0.12547089262105265,0.6605915431578948,0.3996869915789474,0.5792298926842105,0.5,0.3
2022-03-25,0.17205196372233328,0.0797164477407932,0.19819848641577467,0.2479777857661247,0.379682283103466,0.34250935912132263,0.306853901333847,0.4610564652830363,0.44826576448976996,0.4760815352201462,0.2222769941387965,0.3223253600299359,123.4,102.85,532.75,15.25,0.15224749755,0.20078652805,1.137827083,0.05959426135,-0.136241116,-0.31109043328,-0.45772261945,-0.21518958275000002,0.7891295460000001,0.25072319725000003,0.7033199905,0.5,0.3
2022-03-26,0.13507526157246458,0.0443001948297023,0.20174893857678225,0.1407189220190048,0.4811499070908342,0.611991286277771,0.3365644429172309,0.6026819199323655,0.3837748281657696,0.2881289720535278,0.25944617204041354,0.403594508767128,27.571428571428573,7.0,120.04761904761905,1.0476190476190477,0.2189717296190476,0.48469587761904764,0.9919214361904761,0.15753240106190475,-0.24584466892380955,-0.3218414188095238,-0.43793941779523804,-0.13559921142857143,0.5875930966190476,0.18468422176190477,0.6169746145238095,0.5,0.3
2022-03-27,0.09180089933354227,0.0361314304172992,0.11369756086706266,0.07305401191115381,0.5137783700511569,0.5219075679779053,0.31841441740194876,0.628980353474617,0.3944207364249797,0.4419609308242798,0.25077592376363794,0.45434410870075226,124.42857142857143,38.285714285714285,406.6666666666667,14.476190476190476,0.16001341295238097,0.5192368126666667,1.1726476095238094,0.20644179804761906,-0.13303895928571427,-0.2614989857142857,-0.36169533876190474,-0.2553820778095238,0.6366438963809523,0.11223598323809524,0.7265269305714286,0.5,0.3
2022-03-28,0.13106345422565932,0.0583942234516143,0.16089938990156938,0.14949736185371879,0.41468305233865976,0.3388630747795105,0.29914456607381534,0.5147423818707466,0.45425348430871965,0.4860093295574188,0.23341284386126565,0.3144974038004875,73.05,28.65,282.4,7.55,0.27017090475,0.29135217381,1.1276793095,0.017963311375000006,-0.118373463,-0.4586887645,-0.40508765574999994,-0.24112587295000001,0.668831229,0.163229853575,0.7928634395,0.45,0.35
2022-03-29,0.13439276725985105,0.0682185851037502,0.17484301087511003,0.08880901150405406,0.472570139169693,0.38887833058834076,0.32655238144304694,0.6480749547481537,0.3930370911955833,0.3441309183835983,0.2454429683754474,0.40845788270235067,34.95,38.2,68.95,5.55,0.08173575915,0.38619871535,1.0657346025,0.22456155265,-0.07761636760000001,-0.2161086907,-0.26506671675,-0.02261198232,0.6621626005,0.1387109688,0.718171492,0.45,0.35
2022-03-30,0.2357983164311874,0.1690031290054321,0.24615088766770443,0.24504769220948228,0.320623010884793,0.2447437047958374,0.26606284382529,0.2455235719680786,0.4435786707770257,0.5428774356842041,0.1959635757708811,0.24968579411506658,224.1904761904762,324.3333333333333,1200.047619047619,67.95238095238095,0.2276272973809524,0.2757972499857143,1.2696040776190476,0.2905542725238095,-0.13798253620476192,-0.5900714487619048,-0.39656489571428566,-0.2539729313809524,0.8683315823809523,0.32991547057142856,0.7607019390476191,0.45,0.35
2022-03-31,0.14595008113731936,0.0870440900325775,0.1646672945256789,0.200745102018118,0.4589250756516343,0.3579728603363037,0.3023242228353012,0.5438436567783356,0.39512486152705695,0.4570810794830322,0.19915638056448648,0.3197780847549439,203.52380952380952,102.23809523809524,484.3333333333333,17.523809523809526,0.1073536399047619,0.4141290708095238,1.0866205728571428,0.28268859966666665,-0.19622741534761906,-0.410730978,-0.35819861190476193,-0.16609186761904762,0.642069710952381,0.41455276933333335,0.7899166213333334,0.45,0.35
2022-04-01,0.2062371243234901,0.143930584192276,0.22318522248197523,0.2376791201531887,0.39239636569150854,0.2165801972150802,0.3259996273325273,0.6517916172742844,0.4013665070136388,0.4423962533473968,0.21960211659341242,0.3510117083787918,66.0,35.095238095238095,232.95238095238096,7.0476190476190474,0.3335798938571428,0.21047608892380953,1.2005955423809525,0.13649465857142856,-0.06433888371428571,-0.3983375379047619,-0.4130770738095238,-0.21771038594285713,0.7954082409523809,0.1577708936666667,0.7585828047619048,0.45,0.35
2022-04-02,0.24638216884341085,0.18168055638670916,0.2685467538909286,0.3387754959985614,0.41065443167462945,0.22855450212955475,0.36966966544003965,0.7547652889043093,0.34296340998262165,0.38387148082256317,0.21626296297467812,0.40913685783743864,211.1,76.15,1080.4,26.45,0.1986029062,0.3284405393,1.0127347637,0.167184531565,-0.20109868842499998,-0.32079285350000003,-0.25726451335,-0.1320444913,0.7110916064,0.3324988513,0.54532878236,0.45,0.35
2022-04-03,0.20088274147184118,0.1419134587049484,0.15563172031320202,0.21914158016443253,0.2976953243570668,0.1692815870046615,0.28335905447283505,0.3708469569683075,0.5014219379850796,0.5239311456680298,0.19704943613889567,0.22116115689277654,150.33333333333334,181.14285714285714,1600.2857142857142,28.857142857142858,0.41501141980952383,0.2671144890952381,1.1537721776190477,0.13937020841904763,-0.20111718666666667,-0.5770949771428571,-0.35824425995238096,-0.3357714826476191,0.9439353676190476,0.2911458153809524,0.8581701185714286,0.45,0.35
2022-04-04,0.205023401661923,0.1477661579847335,0.20423984622343652,0.18948638811707497,0.31304584404355595,0.2454277724027633,0.2656666114302366,0.49680400267243385,0.4819307609608299,0.4958543479442596,0.1826380353384758,0.299550861120224,366.57894736842104,128.57894736842104,1162.9473684210527,53.578947368421055,0.23994630313157894,0.32552304168421053,1.2568411736842107,0.15828075989473683,-0.3189757067894737,-0.48186157526315787,-0.42056533442105265,-0.3225158867368421,0.8954301974736842,0.28636742063157894,0.8507794431578948,0.44,0.41
2022-04-05,0.23186301488784095,0.08310217410326,0.2938030973524383,0.3760521002113819,0.38782402673470123,0.2877233326435089,0.32755501099609735,0.5555926263332368,0.38031293850924286,0.3282807171344757,0.23927541623874812,0.26452571153640747,227.33333333333334,64.0952380952381,648.3333333333334,19.142857142857142,0.27207493495238094,0.5899728758095237,0.9804439814285715,0.21473555,-0.2246938765238095,-0.4000620461904762,-0.21688359647619046,-0.22571045600985715,0.7093800764761905,0.43268836575238095,0.6190951149404762,0.44,0.41
2022-04-06,0.27334379241801793,0.19798541814088816,0.2399386586034443,0.3713415116071701,0.3173811551183462,0.16822449862957,0.32590335718500313,0.4991453420370818,0.4092750372365117,0.4317997097969055,0.20898489099035705,0.3324192091822624,105.1,123.15,469.7,23.6,0.19000842037,0.4151598784,1.2404435919999999,0.30497020095,-0.10755500825,-0.4089674246,-0.1832042102,-0.23777477745,0.837733951,0.3852795763,0.65571738495,0.44,0.41
2022-04-07,0.10889809948968741,0.0587961673736572,0.13439461862600208,0.1328341085463763,0.5266772803096544,0.4749790132045746,0.3171050905007506,0.557056874036789,0.3644246256777218,0.3791488707065582,0.2198122558831387,0.36214952170848846,130.85714285714286,52.666666666666664,262.9047619047619,11.714285714285714,0.19762139195238093,0.3390917915,1.2289933,0.18897764234761905,-0.05072713521904762,-0.34030509376190476,-0.41281009879999997,-0.3681762516190476,0.6723422666666666,0.2640465639047619,0.6991572685714286,0.44,0.41
2022-04-08,0.11407893628347661,0.04449831694364545,0.14897574641517836,0.17030567233450714,0.525733844563365,0.5400447845458984,0.3375478357782217,0.6609695143997669,0.3601872265338898,0.3746487647294998,0.23259911733991778,0.4256329126656056,106.3,12.15,126.45,3.75,0.15136206205,0.42596856680000006,1.1031198720000002,0.2969745844,-0.12260573731999999,-0.23678556325,-0.23133568805000002,-0.05263069349999999,0.75714324,0.3312281804,0.604204267,0.44,0.41
2022-04-09,0.17478780857183862,0.1307555697858333,0.16216231859262015,0.11998170800507063,0.2975054466062122,0.2042410373687744,0.26979520566555576,0.18538694456219676,0.5277067402170764,0.58539217710495,0.22468145669945402,0.19924038648605347,259.8888888888889,49.166666666666664,715.5,19.22222222222222,0.19480650166666666,0.5061680244444444,1.1726062394444443,0.2650169772777778,-0.05463899566666667,-0.5101558799444444,-0.4467504866666666,-0.1766659615,0.7308830333333334,0.2531154136666667,0.5690407211666666,0.44,0.41
2022-04-10,0.1339715216308832,0.0873311161994934,0.12616458586084472,0.13879743218421936,0.4421276928562867,0.3567172288894653,0.2933262770476291,0.4451043382287026,0.42390078208164167,0.4816675782203674,0.21270840487486664,0.32475959509611135,219.0,62.473684210526315,374.10526315789474,12.526315789473685,0.17068363052631577,0.26212599742105264,1.1682769305263159,0.14004614537894736,-0.11829572378947369,-0.5523198788947369,-0.4607584463157895,-0.2390278466473684,0.7312610126315789,0.18715783410526315,0.6238434618421053,0.44,0.41
2022-04-11,0.11664575418191292,0.0612199306488037,0.18690511260123596,0.0881100594997406,0.4676487243601254,0.435003250837326,0.2735479513653019,0.5048995912075043,0.4157055165796053,0.4596567153930664,0.2235215831954816,0.39963988959789276,190.33333333333334,65.61904761904762,623.7619047619048,16.285714285714285,0.1439240998095238,0.2991785437619048,1.116402688095238,0.11619160714285715,-0.12425729923809523,-0.39072035442857145,-0.4544501133333333,-0.25493132738095237,0.7578074888095239,0.3707628666666667,0.6023950657142857,0.4,0.5
2022-04-12,0.12050514916578925,0.0403977967798709,0.20667683667353157,0.07166953198611739,0.5499010808943283,0.6405313611030579,0.3085278297894593,0.450767993927002,0.32959377570521264,0.2929610311985016,0.21458287885178415,0.24668119847774508,228.66666666666666,304.4761904761905,696.6666666666666,96.76190476190476,0.13023677366666667,0.5591542400142857,1.0052161352380953,0.11791611671428572,-0.19036572257142859,-0.3672252485238095,-0.407760473,-0.14241702479047622,0.5989003860952381,0.3525148138571429,0.6450374695238095,0.4,0.5
2022-04-13,0.08921258395449032,0.0583603382110595,0.0984188173764193,0.1071756510064006,0.49864326346488225,0.4691894352436065,0.31622256907479085,0.5853391885757446,0.41214416176080704,0.4065043032169342,0.25911787480944765,0.4515329897403718,57.666666666666664,104.80952380952381,198.52380952380952,11.047619047619047,0.26951405661904765,0.437896272952381,1.0739296378095238,0.13286938085714284,-0.10738720009523811,-0.39218549323809526,-0.35786174571428575,-0.17554672223809523,0.6935541870952381,0.2109566398095238,0.6669193761904763,0.4,0.5
2022-04-14,0.1315652994671836,0.07943295687437049,0.1321005786308689,0.20271888375282285,0.41516246609389784,0.2689266130328178,0.3201812972405791,0.602445051074028,0.45327225103974345,0.4349663555622101,0.24587083156041695,0.3749634511768818,72.7,9.55,68.45,7.55,0.165560435078,0.47936561444,1.181140961,0.13109462113,-0.16807760789999998,-0.2115498382,-0.3164480355,-0.24598616280000002,0.6103508547,0.25936125114999997,0.68720636485,0.4,0.5
2022-04-15,0.06135072184002229,0.045793157070875154,0.056966753070788245,0.0633885036222637,0.5795712653133605,0.6407840847969055,0.2907627908979071,0.4862069785594941,0.3590779956430197,0.32220675051212305,0.2461927073436852,0.3829575181007386,355.0,42.388888888888886,773.2222222222222,11.777777777777779,0.15975444474444445,0.6685119252777778,0.9326776672222221,0.1962948012222222,-0.09308219077777778,-0.38301227572222224,-0.26713635,-0.1283838308,0.6043733332222222,0.30737791633333333,0.6055710822222222,0.4,0.5
2022-04-16,0.1302307259867943,0.0685404539108276,0.14293639938189584,0.1119763031601906,0.41503518926245825,0.4174464046955108,0.25039495251678406,0.33782240748405457,0.45473406996045795,0.47725909948349,0.21715441743772287,0.2077627182006836,96.52380952380952,44.904761904761905,542.1904761904761,8.238095238095237,0.15332127247619048,0.3724103357142857,0.8838319109523809,0.11054829919047619,-0.14271441123809522,-0.227265484,-0.3980586419047619,-0.13601113204761905,0.5341523893333333,0.37139677585714287,0.6420455061428572,0.4,0.5
2022-04-17,0.1032050880358407,0.0411464124917984,0.15350754266384442,0.06324940361082554,0.5283315503283551,0.6452529430389404,0.27813694908492576,0.4913418143987656,0.3684633521265105,0.3118655979633331,0.20849913510105628,0.23969768732786179,161.05263157894737,211.89473684210526,806.4736842105264,22.94736842105263,0.13815881284210527,0.5709719677894737,0.9840121289473683,0.14288915705263158,-0.1378727805263158,-0.3150147256052631,-0.4894540435789474,-0.24565288428947368,0.6628218452631579,0.03613586623684211,0.6727686315789474,0.4,0.5
2022-04-18,0.10704941098533921,0.0578779764473438,0.12841786850935719,0.0914759077131749,0.4801957075084959,0.5654576420783997,0.29070657314876114,0.5167804211378098,0.4127548759182294,0.3622673749923706,0.23942528420756923,0.33361938595771795,268.4761904761905,55.333333333333336,777.0952380952381,22.38095238095238,0.12250282214285713,0.3730601845238095,0.9858557884761906,0.07283713068095239,-0.13565627633333333,-0.46020759323809524,-0.45390362633333337,-0.12865712382857142,0.6192202017142857,0.22394623476190478,0.6052075708095238,0.36,0.53
2022-04-19,0.16249781751539555,0.0628767758607864,0.2614880509525324,0.10842890664935112,0.44934391169808807,0.4569173902273178,0.30521392143295384,0.5283228196203709,0.3881582800298929,0.3867603987455368,0.2338021905836246,0.3907320760190487,116.05,54.35,440.25,8.95,0.19139977275,0.4078175612,1.0844227954999999,0.129362834945,-0.1412422357,-0.45106599085,-0.48874023074999995,-0.2136607446,0.6298174885,0.2138257067,0.60833061115,0.36,0.53
2022-04-20,0.15460952548753643,0.1135621145367622,0.1509189074925225,0.2181266918778419,0.4043960754005682,0.2577207386493683,0.32910663957852637,0.6551178321242334,0.4409944056755021,0.5342714190483093,0.2264831925817408,0.43068282306194317,108.0952380952381,65.33333333333333,402.1904761904762,10.047619047619047,0.17671570053333335,0.5654889137619048,1.0750313890476189,0.17517459095238094,-0.29622753388095235,-0.5148166157142857,-0.36641973085714286,-0.14054772157142856,0.7611779371428572,0.1790020117142857,0.5917241804285714,0.36,0.53
2022-04-21,0.0981556101746502,0.0859855413436889,0.08122160824731428,0.11407082900404929,0.5133475719818047,0.5143385529518127,0.29193548986982687,0.5235448181629181,0.38849679646747454,0.3886990845203399,0.22041913164265933,0.37677331268787384,171.38095238095238,106.28571428571429,777.0952380952381,18.666666666666668,0.24006588938095236,0.23209198304761905,1.3481191285714285,0.03632921561904762,-0.053661642714285716,-0.33418799047619047,-0.46899516799999996,-0.18604252653809525,0.8033868482857143,0.09066335338095238,0.7864085352380952,0.36,0.53
2022-04-22,0.24676693235302252,0.1713582575321197,0.2483237049843897,0.3320485167205334,0.36169071805973846,0.2695463299751282,0.3198185844039264,0.47478679567575466,0.39154233322257087,0.4580720663070678,0.1975258343091732,0.21884986758232117,121.85714285714286,39.61904761904762,451.0952380952381,11.428571428571429,0.2458161476257143,0.15732134142857143,1.2163392576190477,0.014425027680952376,-0.23416598119047616,-0.4352697324047619,-0.4395666332857142,-0.2631068848095238,0.7723130452380952,0.21901902814761906,0.68762832,0.36,0.53
2022-04-23,0.16585435416726835,0.0966604053974151,0.20210419925559342,0.1828139778226614,0.4197010879537889,0.4766232967376709,0.31964782288049265,0.573212668299675,0.414444567546958,0.4101723432540893,0.23220290177487338,0.45195774734020233,26.80952380952381,41.57142857142857,89.0952380952381,7.761904761904762,0.06109774033333334,0.3159639031428571,1.2045076761904763,0.24580709357142855,-0.09507751980952381,-0.30676582571428573,-0.368811530047619,-0.08012314480952382,0.7783054766666666,0.10835362352380953,0.6046403863809524,0.36,0.53
2022-04-24,0.11799460407346485,0.06493954733014104,0.200344916283579,0.0975279705598951,0.4603908681077883,0.4303361028432846,0.3150207247822199,0.5152145065367222,0.4216145411133766,0.36521708965301514,0.2744543206560883,0.4378607831895352,193.15,75.65,511.15,13.7,0.18721651495,0.259832890315,1.0839102603000002,0.1188911839,-0.2524075277515,-0.370869220885,-0.44395656825000007,-0.13597732589999997,0.7043440188,0.23922746999999997,0.736910927,0.36,0.53
